,eventID ,case LoanGoal,case ApplicationType,case concept:name,case RequestedAmount,event Action,event org:resource,event concept:name,event EventOrigin,event EventID,event lifecycle:transition,event time:timestamp,day_of_week,hour,Position,next_event_time,time until next,minutes until next
493853,50105088475171,Existing loan takeover,New credit,Application_1009956698,17256.0,Obtained,User_37,W_Call incomplete files,Workflow,Workitem_2021093485,resume,2016-06-23 16:17:06.180,Thursday,16,36,2016-06-23 16:20:14.802,0 days 00:03:08.622000,3.1437000000000004
493866,50105088475172,Existing loan takeover,New credit,Application_1009956698,17256.0,Released,User_37,W_Call incomplete files,Workflow,Workitem_2028285592,suspend,2016-06-23 16:20:14.802,Thursday,16,37,2016-06-24 14:05:47.362,0 days 21:45:32.560000,1305.5426666666667
496919,50105088475173,Existing loan takeover,New credit,Application_1009956698,17256.0,Deleted,User_121,W_Call incomplete files,Workflow,Workitem_1343397919,ate_abort,2016-06-24 14:05:47.362,Friday,14,38,2016-06-24 14:05:47.370,0 days 00:00:00.008000,0.00013333333333333334
496920,50105088475174,Existing loan takeover,New credit,Application_1009956698,17256.0,Created,User_121,W_Validate application,Workflow,Workitem_470149401,schedule,2016-06-24 14:05:47.370,Friday,14,39,2016-06-24 14:05:47.372,0 days 00:00:00.002000,3.3333333333333335e-05
496921,50105088475175,Existing loan takeover,New credit,Application_1009956698,17256.0,Obtained,User_121,W_Validate application,Workflow,Workitem_1074056832,start,2016-06-24 14:05:47.372,Friday,14,40,2016-06-24 14:05:47.443,0 days 00:00:00.071000,0.0011833333333333333
496922,50105088475176,Existing loan takeover,New credit,Application_1009956698,17256.0,statechange,User_121,A_Validating,Application,ApplState_862887634,complete,2016-06-24 14:05:47.443,Friday,14,41,2016-06-24 14:07:05.661,0 days 00:01:18.218000,1.3036333333333334
496931,50105088475177,Existing loan takeover,New credit,Application_1009956698,17256.0,Released,User_121,W_Validate application,Workflow,Workitem_987376670,suspend,2016-06-24 14:07:05.661,Friday,14,42,2016-06-24 14:11:39.538,0 days 00:04:33.877000,4.564616666666667
496976,50105088475178,Existing loan takeover,New credit,Application_1009956698,17256.0,Obtained,User_87,W_Validate application,Workflow,Workitem_181750032,resume,2016-06-24 14:11:39.538,Friday,14,43,2016-06-24 14:14:55.332,0 days 00:03:15.794000,3.2632333333333334
497003,50105088475179,Existing loan takeover,New credit,Application_1009956698,17256.0,Released,User_87,W_Validate application,Workflow,Workitem_1712859206,suspend,2016-06-24 14:14:55.332,Friday,14,44,2016-06-24 14:15:45.021,0 days 00:00:49.689000,0.82815
497006,50105088475180,Existing loan takeover,New credit,Application_1009956698,17256.0,Obtained,User_87,W_Validate application,Workflow,Workitem_891467763,resume,2016-06-24 14:15:45.021,Friday,14,45,2016-06-24 14:16:22.711,0 days 00:00:37.690000,0.6281666666666667
497010,50105088475181,Existing loan takeover,New credit,Application_1009956698,17256.0,Released,User_87,W_Validate application,Workflow,Workitem_1990314373,suspend,2016-06-24 14:16:22.711,Friday,14,46,2016-06-24 14:25:56.935,0 days 00:09:34.224000,9.570400000000001
497089,50105088475182,Existing loan takeover,New credit,Application_1009956698,17256.0,Obtained,User_83,W_Validate application,Workflow,Workitem_849794573,resume,2016-06-24 14:25:56.935,Friday,14,47,2016-06-24 14:26:56.846,0 days 00:00:59.911000,0.9985166666666667
497105,50105088475183,Existing loan takeover,New credit,Application_1009956698,17256.0,Released,User_83,W_Validate application,Workflow,Workitem_1790917850,suspend,2016-06-24 14:26:56.846,Friday,14,48,2016-06-24 14:30:19.861,0 days 00:03:23.015000,3.383583333333333
497140,50105088475184,Existing loan takeover,New credit,Application_1009956698,17256.0,Obtained,User_87,W_Validate application,Workflow,Workitem_541130470,resume,2016-06-24 14:30:19.861,Friday,14,49,2016-06-24 14:30:51.280,0 days 00:00:31.419000,0.5236500000000001
497143,50105088475185,Existing loan takeover,New credit,Application_1009956698,17256.0,statechange,User_87,O_Accepted,Offer,OfferState_566771855,complete,2016-06-24 14:30:51.280,Friday,14,50,2016-06-24 14:30:51.286,0 days 00:00:00.006000,0.0001
497144,50105088475186,Existing loan takeover,New credit,Application_1009956698,17256.0,statechange,User_87,A_Pending,Application,ApplState_404176176,complete,2016-06-24 14:30:51.286,Friday,14,51,2016-06-24 14:30:51.288,0 days 00:00:00.002000,3.3333333333333335e-05
497145,50105088475187,Existing loan takeover,New credit,Application_1009956698,17256.0,Deleted,User_87,W_Validate application,Workflow,Workitem_2139216025,complete,2016-06-24 14:30:51.288,Friday,14,52,2016-05-11 19:28:05.088,-44 days +04:57:13.800000,-63062.770000000004
359477,42829413875712,Car,New credit,Application_1010016709,18000.0,Created,User_1,A_Create Application,Application,Application_1010016709,complete,2016-05-11 19:28:05.088,Wednesday,19,1,2016-05-11 19:28:05.131,0 days 00:00:00.043000,0.0007166666666666666
359478,42829413875713,Car,New credit,Application_1010016709,18000.0,statechange,User_1,A_Submitted,Application,ApplState_650798666,complete,2016-05-11 19:28:05.131,Wednesday,19,2,2016-05-11 19:28:05.677,0 days 00:00:00.546000,0.0091
359479,42829413875714,Car,New credit,Application_1010016709,18000.0,Created,User_1,W_Handle leads,Workflow,Workitem_971561447,schedule,2016-05-11 19:28:05.677,Wednesday,19,3,2016-05-11 19:29:25.426,0 days 00:01:19.749000,1.3291499999999998
359480,42829413875715,Car,New credit,Application_1010016709,18000.0,Deleted,User_1,W_Handle leads,Workflow,Workitem_541672016,withdraw,2016-05-11 19:29:25.426,Wednesday,19,4,2016-05-11 19:29:25.435,0 days 00:00:00.009000,0.00015
359481,42829413875716,Car,New credit,Application_1010016709,18000.0,Created,User_1,W_Complete application,Workflow,Workitem_765431792,schedule,2016-05-11 19:29:25.435,Wednesday,19,5,2016-05-11 19:29:25.545,0 days 00:00:00.110000,0.0018333333333333333
359482,42829413875717,Car,New credit,Application_1010016709,18000.0,statechange,User_1,A_Concept,Application,ApplState_756109251,complete,2016-05-11 19:29:25.545,Wednesday,19,6,2016-05-12 12:16:21.520,0 days 16:46:55.975000,1006.9329166666666
361235,42829413875718,Car,New credit,Application_1010016709,18000.0,Obtained,User_49,W_Complete application,Workflow,Workitem_780963790,start,2016-05-12 12:16:21.520,Thursday,12,7,2016-05-12 12:17:46.894,0 days 00:01:25.374000,1.4228999999999998
361244,42829413875719,Car,New credit,Application_1010016709,18000.0,Released,User_49,W_Complete application,Workflow,Workitem_2006974728,suspend,2016-05-12 12:17:46.894,Thursday,12,8,2016-05-12 12:48:59.756,0 days 00:31:12.862000,31.214366666666667
361352,42829413875720,Car,New credit,Application_1010016709,18000.0,statechange,User_24,A_Accepted,Application,ApplState_1513955285,complete,2016-05-12 12:48:59.756,Thursday,12,9,2016-05-12 12:51:02.101,0 days 00:02:02.345000,2.039083333333333
361363,42829413875721,Car,New credit,Application_1010016709,18000.0,Created,User_24,O_Create Offer,Offer,Offer_500495490,complete,2016-05-12 12:51:02.101,Thursday,12,10,2016-05-12 12:51:03.420,0 days 00:00:01.319000,0.021983333333333334
361364,42829413875722,Car,New credit,Application_1010016709,18000.0,statechange,User_24,O_Created,Offer,OfferState_1848498631,complete,2016-05-12 12:51:03.420,Thursday,12,11,2016-05-12 12:53:13.443,0 days 00:02:10.023000,2.16705
361375,42829413875723,Car,New credit,Application_1010016709,18000.0,statechange,User_24,O_Sent (mail and online),Offer,OfferState_892272065,complete,2016-05-12 12:53:13.443,Thursday,12,12,2016-05-12 12:53:13.464,0 days 00:00:00.021000,0.00035
361376,42829413875724,Car,New credit,Application_1010016709,18000.0,Deleted,User_24,W_Complete application,Workflow,Workitem_19332129,ate_abort,2016-05-12 12:53:13.464,Thursday,12,13,2016-05-12 12:53:13.474,0 days 00:00:00.010000,0.00016666666666666666
361377,42829413875725,Car,New credit,Application_1010016709,18000.0,Created,User_24,W_Call after offers,Workflow,Workitem_776979367,schedule,2016-05-12 12:53:13.474,Thursday,12,14,2016-05-12 12:53:13.478,0 days 00:00:00.004000,6.666666666666667e-05
361378,42829413875726,Car,New credit,Application_1010016709,18000.0,Obtained,User_24,W_Call after offers,Workflow,Workitem_1286553527,start,2016-05-12 12:53:13.478,Thursday,12,15,2016-05-12 12:53:13.480,0 days 00:00:00.002000,3.3333333333333335e-05
361379,42829413875727,Car,New credit,Application_1010016709,18000.0,statechange,User_24,A_Complete,Application,ApplState_2137421387,complete,2016-05-12 12:53:13.480,Thursday,12,16,2016-05-12 12:53:50.779,0 days 00:00:37.299000,0.62165
361385,42829413875728,Car,New credit,Application_1010016709,18000.0,Released,User_24,W_Call after offers,Workflow,Workitem_1353183207,suspend,2016-05-12 12:53:50.779,Thursday,12,17,2016-05-16 12:50:05.007,3 days 23:56:14.228000,5756.237133333333
368994,42829413875729,Car,New credit,Application_1010016709,18000.0,Obtained,User_60,W_Call after offers,Workflow,Workitem_823641840,resume,2016-05-16 12:50:05.007,Monday,12,18,2016-05-16 12:50:34.718,0 days 00:00:29.711000,0.4951833333333333
369003,42829413875730,Car,New credit,Application_1010016709,18000.0,Released,User_60,W_Call after offers,Workflow,Workitem_1609074406,suspend,2016-05-16 12:50:34.718,Monday,12,19,2016-05-20 11:09:13.680,3 days 22:18:38.962000,5658.6493666666665
383094,42829413875731,Car,New credit,Application_1010016709,18000.0,Deleted,User_2,W_Call after offers,Workflow,Workitem_412932119,ate_abort,2016-05-20 11:09:13.680,Friday,11,20,2016-05-20 11:09:13.697,0 days 00:00:00.017000,0.00028333333333333335
383095,42829413875732,Car,New credit,Application_1010016709,18000.0,Created,User_2,W_Validate application,Workflow,Workitem_1573537313,schedule,2016-05-20 11:09:13.697,Friday,11,21,2016-05-20 11:09:13.702,0 days 00:00:00.005000,8.333333333333333e-05
383096,42829413875733,Car,New credit,Application_1010016709,18000.0,Obtained,User_2,W_Validate application,Workflow,Workitem_1754731979,start,2016-05-20 11:09:13.702,Friday,11,22,2016-05-20 11:09:14.580,0 days 00:00:00.878000,0.014633333333333333
383097,42829413875734,Car,New credit,Application_1010016709,18000.0,statechange,User_2,A_Validating,Application,ApplState_364562580,complete,2016-05-20 11:09:14.580,Friday,11,23,2016-05-20 11:09:17.646,0 days 00:00:03.066000,0.0511
383098,42829413875735,Car,New credit,Application_1010016709,18000.0,statechange,User_2,O_Returned,Offer,OfferState_1616939944,complete,2016-05-20 11:09:17.646,Friday,11,24,2016-05-20 11:14:35.403,0 days 00:05:17.757000,5.29595
383116,42829413875736,Car,New credit,Application_1010016709,18000.0,Released,User_2,W_Validate application,Workflow,Workitem_2014094753,suspend,2016-05-20 11:14:35.403,Friday,11,25,2016-05-20 14:38:30.473,0 days 03:23:55.070000,203.91783333333333
384233,42829413875737,Car,New credit,Application_1010016709,18000.0,Deleted,User_95,W_Validate application,Workflow,Workitem_1141112507,ate_abort,2016-05-20 14:38:30.473,Friday,14,26,2016-05-20 14:38:30.483,0 days 00:00:00.010000,0.00016666666666666666
384234,42829413875738,Car,New credit,Application_1010016709,18000.0,Created,User_95,W_Call incomplete files,Workflow,Workitem_1651082270,schedule,2016-05-20 14:38:30.483,Friday,14,27,2016-05-20 14:38:30.487,0 days 00:00:00.004000,6.666666666666667e-05
384235,42829413875739,Car,New credit,Application_1010016709,18000.0,Obtained,User_95,W_Call incomplete files,Workflow,Workitem_1840614017,start,2016-05-20 14:38:30.487,Friday,14,28,2016-05-20 14:38:30.491,0 days 00:00:00.004000,6.666666666666667e-05
384236,42829413875740,Car,New credit,Application_1010016709,18000.0,statechange,User_95,A_Incomplete,Application,ApplState_794104177,complete,2016-05-20 14:38:30.491,Friday,14,29,2016-05-20 14:38:51.211,0 days 00:00:20.720000,0.3453333333333333
384237,42829413875741,Car,New credit,Application_1010016709,18000.0,Released,User_95,W_Call incomplete files,Workflow,Workitem_225613366,suspend,2016-05-20 14:38:51.211,Friday,14,30,2016-05-20 20:42:12.096,0 days 06:03:20.885000,363.3480833333333
385216,42829413875742,Car,New credit,Application_1010016709,18000.0,Obtained,User_5,W_Call incomplete files,Workflow,Workitem_2077338442,resume,2016-05-20 20:42:12.096,Friday,20,31,2016-05-20 20:44:10.500,0 days 00:01:58.404000,1.9734
385220,42829413875743,Car,New credit,Application_1010016709,18000.0,Released,User_5,W_Call incomplete files,Workflow,Workitem_1567813643,suspend,2016-05-20 20:44:10.500,Friday,20,32,2016-05-23 10:19:56.233,2 days 13:35:45.733000,3695.762216666667
387687,42829413875744,Car,New credit,Application_1010016709,18000.0,statechange,User_119,O_Accepted,Offer,OfferState_1837036429,complete,2016-05-23 10:19:56.233,Monday,10,33,2016-05-23 10:19:56.241,0 days 00:00:00.008000,0.00013333333333333334
387688,42829413875745,Car,New credit,Application_1010016709,18000.0,statechange,User_119,A_Pending,Application,ApplState_72758157,complete,2016-05-23 10:19:56.241,Monday,10,34,2016-05-23 10:19:56.251,0 days 00:00:00.010000,0.00016666666666666666
387689,42829413875746,Car,New credit,Application_1010016709,18000.0,Deleted,User_119,W_Call incomplete files,Workflow,Workitem_728035931,ate_abort,2016-05-23 10:19:56.251,Monday,10,35,2016-02-10 20:12:10.145,-103 days +09:52:13.894000,-147727.76843333335
93679,13258564042752,Existing loan takeover,New credit,Application_1010084086,5000.0,Created,User_1,A_Create Application,Application,Application_1010084086,complete,2016-02-10 20:12:10.145,Wednesday,20,1,2016-02-10 20:12:10.177,0 days 00:00:00.032000,0.0005333333333333334
93680,13258564042753,Existing loan takeover,New credit,Application_1010084086,5000.0,statechange,User_1,A_Submitted,Application,ApplState_947597948,complete,2016-02-10 20:12:10.177,Wednesday,20,2,2016-02-10 20:12:10.356,0 days 00:00:00.179000,0.002983333333333333
93681,13258564042754,Existing loan takeover,New credit,Application_1010084086,5000.0,Created,User_1,W_Handle leads,Workflow,Workitem_17775620,schedule,2016-02-10 20:12:10.356,Wednesday,20,3,2016-02-10 20:16:00.921,0 days 00:03:50.565000,3.84275
93685,13258564042755,Existing loan takeover,New credit,Application_1010084086,5000.0,Obtained,User_18,W_Handle leads,Workflow,Workitem_1812508159,start,2016-02-10 20:16:00.921,Wednesday,20,4,2016-02-10 20:16:45.296,0 days 00:00:44.375000,0.7395833333333334
93687,13258564042756,Existing loan takeover,New credit,Application_1010084086,5000.0,Released,User_18,W_Handle leads,Workflow,Workitem_740929560,suspend,2016-02-10 20:16:45.296,Wednesday,20,5,2016-02-10 20:17:55.182,0 days 00:01:09.886000,1.1647666666666665
93688,13258564042757,Existing loan takeover,New credit,Application_1010084086,5000.0,Obtained,User_18,W_Handle leads,Workflow,Workitem_1099273819,resume,2016-02-10 20:17:55.182,Wednesday,20,6,2016-02-10 20:18:41.218,0 days 00:00:46.036000,0.7672666666666667
93689,13258564042758,Existing loan takeover,New credit,Application_1010084086,5000.0,Deleted,User_18,W_Handle leads,Workflow,Workitem_234137994,complete,2016-02-10 20:18:41.218,Wednesday,20,7,2016-02-10 20:18:41.224,0 days 00:00:00.006000,0.0001
93690,13258564042759,Existing loan takeover,New credit,Application_1010084086,5000.0,Created,User_18,W_Complete application,Workflow,Workitem_477643646,schedule,2016-02-10 20:18:41.224,Wednesday,20,8,2016-02-10 20:18:41.226,0 days 00:00:00.002000,3.3333333333333335e-05
93691,13258564042760,Existing loan takeover,New credit,Application_1010084086,5000.0,Obtained,User_18,W_Complete application,Workflow,Workitem_850112186,start,2016-02-10 20:18:41.226,Wednesday,20,9,2016-02-10 20:18:41.229,0 days 00:00:00.003000,5e-05
93692,13258564042761,Existing loan takeover,New credit,Application_1010084086,5000.0,statechange,User_18,A_Concept,Application,ApplState_1949840595,complete,2016-02-10 20:18:41.229,Wednesday,20,10,2016-02-10 20:27:27.574,0 days 00:08:46.345000,8.772416666666667
93724,13258564042762,Existing loan takeover,New credit,Application_1010084086,5000.0,Released,User_18,W_Complete application,Workflow,Workitem_401437872,suspend,2016-02-10 20:27:27.574,Wednesday,20,11,2016-02-11 15:04:38.848,0 days 18:37:11.274000,1117.1879000000001
96084,13258564042763,Existing loan takeover,New credit,Application_1010084086,5000.0,statechange,User_3,A_Accepted,Application,ApplState_1701179393,complete,2016-02-11 15:04:38.848,Thursday,15,12,2016-02-11 15:07:12.760,0 days 00:02:33.912000,2.5652
96087,13258564042764,Existing loan takeover,New credit,Application_1010084086,5000.0,Created,User_3,O_Create Offer,Offer,Offer_1098633176,complete,2016-02-11 15:07:12.760,Thursday,15,13,2016-02-11 15:07:14.046,0 days 00:00:01.286000,0.021433333333333335
96088,13258564042765,Existing loan takeover,New credit,Application_1010084086,5000.0,statechange,User_3,O_Created,Offer,OfferState_605759017,complete,2016-02-11 15:07:14.046,Thursday,15,14,2016-02-11 15:07:41.158,0 days 00:00:27.112000,0.45186666666666664
96089,13258564042766,Existing loan takeover,New credit,Application_1010084086,5000.0,statechange,User_3,O_Sent (mail and online),Offer,OfferState_787002634,complete,2016-02-11 15:07:41.158,Thursday,15,15,2016-02-11 15:07:41.173,0 days 00:00:00.015000,0.00025
